RecordedDate,response_id,Q1_a,Q1_b,Q1_c,Q1_d,Q1_e,Q2_a,Q2_b,Q2_c,Q2_d,Q2_e,Q3_a,Q3_b,Q3_c,Q4_a,Q4_b,Q4_c,Q5_a,Q5_b,Q6_a,Q6_b,Q7_a,Q7_b,Q7_c,Q7_d,Q7_e,Q8_a,Q8_b,Q8_c,Q8_d,Q8_e,Q10,Q11_a,Q11_b,Q11_c,Q11_d,Q12_a,Q12_b,Q12_c,Q12_d,wave,Q17,Q18,Q19,Q20,t_c
3/28/22 8:48,453,5,6,6,6,7,5,6,7,6,6,7,6,5,6,7,6,,,,,,,,,,,,,,,,6,7,6,7,5,7,7,6,2,Good,Good,6,4,
7/18/22 10:07,454,3,3,4,4,5,3,3,5,5,4,7,6,6,7,6,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,7,7,7,7,7,7,1,,,,,
7/29/22 10:32,454,6,6,7,7,6,6,6,6,7,6,7,6,7,7,6,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Excellent,7,7,
8/11/22 13:20,455,2,1,2,1,2,1,1,1,2,2,7,6,6,7,6,6,3,2,1,1,1,2,1,1,2,1,1,1,1,1,1,5,6,7,7,5,6,6,6,1,,,,,
8/17/22 15:15,455,5,3,3,5,2,5,1,1,5,2,7,5,4,7,5,4,,,,,,,,,,,,,,,,6,7,7,6,6,5,7,5,2,Average,Poor,4,4,
7/12/22 10:02,455,2,3,5,5,3,2,3,5,5,3,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,6,5,7,7,6,3,,,,,0
4/20/22 16:48,456,7,5,7,7,7,7,5,7,7,7,7,7,7,7,7,7,1,3,1,1,4,1,1,4,4,1,1,1,4,4,3,4,4,7,5,4,4,7,6,1,,,,,
7/11/22 11:20,456,6,5,7,7,6,6,6,6,7,6,,,,,,,2,2,1,1,3,1,1,2,2,2,1,1,2,2,5,6,7,7,6,6,7,7,6,3,,,,,0
8/18/22 9:11,457,7,7,7,7,7,,,,,,7,7,7,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,2,Good,Good,,6,
7/8/22 10:15,457,6,6,6,6,6,6,6,6,6,6,,,,,,,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,0
4/25/22 11:13,458,5,4,4,5,5,5,4,4,5,5,6,4,4,6,4,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,
5/25/22 13:46,458,5,5,5,6,5,5,5,5,6,5,6,5,5,6,5,5,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,2,Good,Average,6,6,
5/24/22 9:57,459,5,5,5,5,6,5,5,5,5,6,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,,,,,
6/7/22 12:26,460,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,,,,,
7/5/22 14:04,460,6,6,6,6,6,6,6,6,6,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,3,,,,,1
3/23/22 11:40,461,6,5,7,7,7,6,5,7,7,7,7,5,6,7,5,6,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,7,7,4,2,7,7,4,1,,,,,
8/5/22 9:59,462,6,6,7,7,6,6,6,7,7,6,6,5,5,7,5,6,,,,,,,,,,,,,,,,6,7,7,6,5,7,7,6,2,Good,Good,6,4,
3/23/22 15:41,463,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,,,,,
3/17/22 19:52,464,5,7,7,7,4,4,7,7,7,4,7,7,5,7,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,4,1,7,7,4,1,,,,,
6/6/22 11:04,465,6,5,5,6,5,6,6,6,6,6,6,3,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
6/3/22 15:11,466,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6,6,6,2,7,7,7,1,,,,,
7/6/22 14:51,466,5,6,6,6,4,4,6,6,5,4,,,,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,4,6,6,6,3,,,,,1
8/11/22 12:23,467,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Excellent,7,4,
3/22/22 16:33,468,5,4,4,3,5,5,5,5,5,5,4,4,4,5,5,5,3,4,1,1,1,1,1,1,2,1,1,1,1,1,2,1,4,5,5,1,6,6,6,1,,,,,
5/24/22 9:30,469,4,5,5,5,6,4,5,5,5,6,7,5,6,7,6,6,5,5,1,1,2,1,1,1,2,2,1,1,1,2,1,6,6,6,5,6,7,7,6,1,,,,,
7/7/22 11:21,469,6,4,6,6,6,6,5,6,6,6,,,,,,,4,4,1,1,2,1,1,1,2,2,1,1,1,2,2,5,7,6,6,5,7,7,6,3,,,,,1
5/24/22 9:16,470,6,3,2,5,4,6,2,3,6,4,4,5,6,6,6,6,3,4,1,2,2,1,2,1,2,2,1,1,1,2,2,5,5,6,6,6,5,6,6,1,,,,,
5/25/22 12:49,470,7,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,2,Excellent,Good,6,6,
7/14/22 12:22,470,6,5,5,6,6,5,5,5,6,6,,,,,,,4,4,2,2,3,1,2,1,3,3,1,1,1,2,2,5,5,6,7,6,6,7,6,3,,,,,1
5/3/22 15:09,471,7,6,6,4,4,7,6,6,4,4,4,5,5,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,4,6,4,7,7,7,1,,,,,
8/15/22 13:57,471,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,3,6,6,6,3,6,6,6,2,Good,Good,6,4,
8/5/22 10:17,472,7,6,7,7,7,7,2,6,7,6,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Excellent,7,7,
7/12/22 13:04,472,4,3,6,7,7,5,3,5,7,7,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,6,7,7,3,,,,,0
7/29/22 9:33,473,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,6,,,,,,,,,,,,,,,,6,6,6,7,7,6,6,7,2,Average,Good,7,6,
7/15/22 14:22,473,,,,,,,,,,,,,,,,,1,2,1,1,,,,,,,,,,,,,,,,,,,,3,,,,,0
3/17/22 14:16,474,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
4/23/22 9:03,474,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Poor,6,1,
6/14/22 14:20,475,3,4,5,5,5,3,4,5,5,5,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,6,5,7,7,6,5,1,,,,,
6/22/22 12:54,475,6,5,6,6,6,6,6,6,6,6,7,5,4,6,3,3,,,,,,,,,,,,,,,,6,6,6,4,6,6,6,4,2,Excellent,Excellent,7,6,
6/6/22 12:17,476,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
7/13/22 15:02,476,7,7,7,7,7,7,7,7,7,7,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,3,,,,,0
3/23/22 18:46,477,5,5,6,4,6,5,5,6,4,6,6,4,5,6,6,6,7,5,1,1,3,6,1,1,1,1,1,1,1,1,1,6,5,4,6,5,5,4,6,1,,,,,
6/16/22 1:05,477,6,4,7,6,6,7,7,7,7,7,6,4,5,7,7,7,,,,,,,,,,,,,,,,6,7,5,5,7,7,7,7,2,Excellent,Excellent,4,6,
6/3/22 16:01,478,6,6,6,5,6,5,5,6,5,5,6,6,6,6,6,6,,,,,,,,,,,,,,,,5,4,4,5,4,7,7,5,2,Excellent,Good,6,4,
9/9/22 15:42,479,5,5,6,6,6,5,3,5,7,5,7,6,6,7,5,5,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Good,Average,7,6,
7/26/22 9:43,479,,,,,,,,,,,,,,,,,5,6,1,1,,,,,,,,,,,,7,7,7,7,7,7,7,7,3,,,,,0
6/2/22 13:30,480,6,1,7,7,7,6,1,7,7,7,7,1,7,7,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,,,,,
6/6/22 8:15,480,6,6,7,7,7,6,6,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,4,7,7,7,4,7,7,7,2,Good,Average,6,1,
7/12/22 16:56,480,4,4,7,7,7,4,4,7,7,7,,,,,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,7,2,7,7,7,3,,,,,1
5/5/22 12:24,481,5,6,6,6,6,5,6,6,6,6,6,7,7,6,7,7,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,6,7,7,7,6,7,7,7,1,,,,,
7/15/22 14:19,481,6,7,7,6,6,6,6,6,6,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,3,,,,,1
8/8/22 14:51,482,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,6,7,7,7,6,7,7,7,1,,,,,
7/11/22 1:32,482,7,6,6,6,6,6,6,6,6,6,,,,,,,6,1,1,1,3,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,3,,,,,0
8/31/22 7:57,483,4,3,4,4,4,4,4,4,4,4,5,3,3,5,4,4,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,2,Average,Average,2,1,
5/16/22 14:45,484,6,2,2,6,6,6,2,2,6,6,4,5,6,4,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,6,1,1,1,6,1,,,,,
5/19/22 9:00,484,6,4,5,6,6,6,4,5,6,6,6,4,6,6,4,6,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,2,Good,Good,6,6,
7/11/22 13:00,484,6,2,5,6,5,6,2,5,6,5,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,6,6,5,2,6,6,5,3,,,,,1
3/22/22 15:54,485,7,6,7,7,7,7,6,7,7,7,7,6,6,7,6,6,1,1,1,1,1,1,1,2,2,1,1,1,2,2,5,7,7,7,7,7,7,7,7,1,,,,,
5/24/22 9:08,486,2,6,6,6,7,2,6,6,6,7,7,7,5,7,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,6,3,7,7,6,1,,,,,
4/12/22 11:12,487,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,
4/20/22 11:56,487,6,5,7,7,7,6,5,7,7,7,6,5,7,7,5,7,,,,,,,,,,,,,,,,5,7,7,7,5,7,7,7,2,Good,Good,6,4,
7/6/22 11:17,487,6,6,7,7,6,6,6,6,7,6,,,,,,,,,,,,,,,,,,,,,2,5,7,7,5,4,7,7,4,3,,,,,1
8/5/22 11:00,488,5,6,6,6,6,5,6,6,6,6,7,6,7,7,6,7,,,,,,,,,,,,,,,,4,6,7,6,4,6,7,6,2,Average,Good,6,4,
7/21/22 14:22,489,7,7,7,7,7,7,7,7,7,7,7,1,1,7,1,1,,,,,,,,,,,,,,,,1,7,7,7,1,7,7,7,2,Poor,Average,2,1,
7/10/22 9:23,489,7,7,7,7,7,7,7,7,7,7,,,,,,,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,7,7,7,1,7,7,7,3,,,,,0
3/22/22 14:18,490,6,4,4,6,6,6,4,4,6,4,6,4,4,6,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,7,4,6,4,6,4,1,,,,,
3/30/22 13:02,490,6,5,5,6,6,6,5,5,6,6,6,6,5,6,6,5,,,,,,,,,,,,,,,,5,5,7,5,7,6,7,6,2,Average,Good,6,4,
8/19/22 9:31,491,6,3,6,6,5,6,3,5,6,5,7,3,6,7,5,6,1,2,1,1,2,2,2,1,1,1,1,1,1,1,3,7,7,7,7,7,7,7,7,1,,,,,
8/22/22 16:56,492,6,6,4,6,6,6,6,4,6,6,4,6,7,4,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,7,4,4,4,4,1,,,,,
4/12/22 7:32,493,4,6,6,6,6,4,6,6,6,6,7,6,6,7,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7,6,7,7,7,7,7,1,,,,,
7/14/22 16:09,493,5,5,7,7,7,5,7,7,7,7,,,,,,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,7,7,7,7,3,,,,,0
8/19/22 10:14,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Good,Good,6,4,
6/6/22 23:13,495,3,5,5,3,6,3,5,5,3,6,6,3,5,6,3,5,2,3,1,1,1,2,1,1,4,1,1,1,1,2,2,1,6,5,5,2,7,6,5,1,,,,,
6/14/22 8:49,495,6,7,7,6,7,6,7,7,7,7,7,6,6,7,6,6,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Good,Excellent,6,7,
7/11/22 12:17,495,6,6,5,5,6,5,6,6,6,6,,,,,,,4,3,1,2,1,1,1,1,1,1,1,1,1,1,2,2,7,7,6,2,7,7,6,3,,,,,1
5/23/22 23:41,496,6,6,6,5,7,5,6,6,5,7,7,7,7,7,7,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7,7,6,6,7,7,6,1,,,,,
5/25/22 12:55,496,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Good,7,7,
7/7/22 11:10,496,6,6,6,6,6,6,6,6,6,6,,,,,,,2,2,1,1,2,1,1,1,2,2,1,1,1,2,2,7,7,7,7,7,7,7,7,3,,,,,1
8/18/22 12:41,497,7,7,7,7,7,6,7,7,7,7,7,7,6,7,7,6,,,,,,,,,,,,,,,,6,7,7,7,6,7,7,7,2,Good,Good,6,6,
3/23/22 10:12,498,7,7,7,7,7,7,7,7,7,7,6,3,3,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,2,2,2,2,1,,,,,
8/9/22 8:16,499,6,5,5,5,6,6,5,5,5,6,5,6,6,5,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
8/12/22 10:53,499,6,5,6,7,6,6,5,6,7,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,4,7,7,5,4,7,7,5,2,Good,Good,6,4,
5/31/22 11:15,500,6,5,6,6,6,6,5,6,6,6,6,6,6,6,6,6,1,1,1,1,3,1,1,2,1,3,1,1,2,1,5,6,2,2,6,6,1,1,6,1,,,,,
7/7/22 12:26,500,7,7,7,7,7,7,7,7,7,7,,,,,,,1,1,1,1,1,1,1,2,5,2,1,1,2,5,5,7,7,7,7,7,7,7,7,3,,,,,1
3/22/22 12:53,501,3,3,3,3,5,3,3,3,3,5,6,5,5,6,5,5,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,5,5,5,6,6,5,5,6,1,,,,,
8/2/22 11:33,502,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,,,,,
8/30/22 14:24,503,2,4,7,7,4,4,4,7,7,4,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,,,,,
3/21/22 12:52,504,5,7,7,7,7,5,7,7,7,7,6,7,7,6,7,7,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,7,7,5,3,7,7,5,1,,,,,
3/28/22 10:06,504,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,7,,,,,,,,,,,,,,,,2,7,7,5,2,7,7,5,2,Excellent,Good,7,4,
8/5/22 11:47,505,6,7,5,5,7,6,6,5,5,7,7,6,6,7,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,6,6,5,6,6,6,1,,,,,
8/11/22 11:37,505,6,6,6,6,6,7,6,6,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Good,Good,7,7,
8/5/22 10:21,506,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2,,,,,,,,,,,,,,,,2,2,2,4,2,2,2,4,2,Good,Average,4,4,
6/6/22 10:53,507,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
7/11/22 12:19,507,6,6,5,7,6,6,6,6,7,6,,,,,,,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,3,,,,,0
7/13/22 8:10,508,4,5,6,6,6,6,6,6,6,6,7,6,6,7,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,,,,,
7/28/22 10:00,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,0
6/3/22 16:14,509,2,4,6,6,5,2,3,7,7,3,7,5,5,7,5,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,6,7,2,7,7,4,1,,,,,
6/23/22 14:17,509,6,5,7,7,7,7,5,7,7,7,7,5,6,7,5,6,,,,,,,,,,,,,,,,2,7,7,7,3,7,7,7,2,Good,Good,6,4,
7/19/22 16:55,509,6,5,7,7,6,7,5,7,7,7,,,,,,,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,3,,,,,1
6/2/22 13:15,510,3,6,6,7,7,4,7,7,7,7,6,7,6,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7,6,7,5,7,7,7,1,,,,,
8/16/22 12:11,511,6,6,5,7,6,6,6,5,7,6,7,6,6,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,2,Excellent,Good,6,6,
8/9/22 15:10,512,6,6,6,7,6,6,6,6,6,6,6,6,6,7,6,7,,,,,,,,,,,,,,,,4,7,7,7,4,7,7,7,2,Average,Average,6,4,
5/24/22 14:17,513,5,5,6,6,5,5,5,5,6,5,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,6,6,6,5,1,,,,,
5/25/22 12:50,513,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,6,,,,,,,,,,,,,,,,6,7,6,6,6,7,7,6,2,Excellent,Excellent,6,6,
7/12/22 9:11,513,6,6,6,6,6,6,6,6,6,6,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,6,6,6,6,6,6,3,,,,,1
8/9/22 8:37,514,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,6,7,7,7,7,1,,,,,
8/9/22 12:21,514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,4,7,7,7,7,7,7,7,2,Good,Good,6,4,
7/15/22 14:24,514,6,7,7,7,7,6,6,6,6,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,5,7,7,7,7,3,,,,,0
5/6/22 12:16,515,6,5,6,6,6,6,5,6,6,6,6,6,6,5,6,6,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,4,7,7,6,4,7,7,6,1,,,,,
7/5/22 13:04,515,6,6,6,6,6,6,6,6,6,6,,,,,,,1,1,1,1,2,1,1,2,2,2,1,1,2,2,5,6,7,7,7,6,7,7,7,3,,,,,1
5/24/22 8:21,516,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,,,,,
6/17/22 15:18,517,2,5,7,5,4,5,5,7,7,5,7,5,5,7,6,6,,,,,,,,,,,,,,,,4,7,7,7,5,7,7,7,1,,,,,
6/26/22 13:52,517,5,6,6,6,6,5,6,7,7,6,7,5,7,7,6,7,,,,,,,,,,,,,,,,6,7,6,7,6,7,7,7,2,Good,Excellent,7,7,
7/19/22 13:25,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1
6/6/22 14:00,518,6,4,7,7,7,6,4,7,7,7,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7,7,7,6,7,7,7,1,,,,,
6/3/22 15:08,519,6,4,4,5,5,4,4,4,5,5,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,6,4,7,7,7,1,,,,,
6/22/22 16:02,519,6,4,4,6,6,6,4,4,6,6,7,6,6,7,6,6,,,,,,,,,,,,,,,,4,6,6,6,4,7,7,7,2,Good,Good,6,4,
7/5/22 13:03,519,5,4,5,5,5,5,4,5,5,5,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,6,6,4,6,6,6,3,,,,,1
5/16/22 13:48,520,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,6,7,7,7,6,7,7,7,1,,,,,
5/25/22 12:48,520,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,6,4,7,7,6,4,7,7,2,Excellent,Excellent,4,6,
7/25/22 12:43,520,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,3,,,,,1
4/29/22 10:19,521,6,5,,,,5,3,,,,3,3,6,5,4,5,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,5,6,6,7,6,7,7,7,1,,,,,
6/22/22 10:44,522,4,4,4,4,4,4,4,4,4,4,7,5,4,7,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,6,6,6,6,6,6,1,,,,,
6/23/22 10:17,522,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,2,Excellent,Excellent,7,7,
7/12/22 10:26,522,6,6,6,6,6,6,6,6,6,6,,,,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,5,5,5,5,5,5,5,5,3,,,,,1
3/23/22 12:05,523,5,3,5,6,5,5,3,7,6,5,6,6,6,6,6,6,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,5,6,5,4,6,7,7,7,1,,,,,
3/23/22 10:59,524,7,7,7,7,7,7,7,7,7,7,7,5,5,7,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,5,4,7,7,6,4,7,7,6,1,,,,,
6/3/22 16:00,524,7,6,7,7,7,7,6,7,7,7,7,6,7,7,6,7,,,,,,,,,,,,,,,,6,7,7,7,6,7,7,7,2,Excellent,Excellent,7,7,
4/18/22 23:17,525,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,7,7,7,5,7,7,7,5,1,,,,,
7/11/22 17:13,526,6,6,6,7,6,6,6,7,7,6,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,7,6,7,7,7,6,3,,,,,0
8/15/22 18:41,527,5,7,7,7,7,5,7,7,7,7,7,6,6,7,7,6,4,4,2,3,2,3,3,2,3,2,1,1,1,1,3,7,7,7,7,7,7,7,7,1,,,,,
5/23/22 16:40,528,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,,,,,
5/27/22 8:52,528,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,2,Average,Average,4,4,
7/5/22 13:18,528,4,4,4,4,4,4,4,4,4,4,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,,,,,1
6/6/22 10:51,529,5,6,6,6,4,5,6,6,6,4,7,6,6,7,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,,,,,
8/24/22 18:09,529,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,,,,,,,,,,,,,,,,1,1,1,2,1,1,1,2,2,Average,Good,7,7,
7/13/22 9:09,529,4,3,3,3,6,2,2,5,3,5,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,0
6/7/22 7:10,530,7,7,7,7,7,7,7,7,7,7,7,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
8/24/22 20:48,530,7,7,7,7,1,7,7,7,7,7,7,7,1,7,7,1,,,,,,,,,,,,,,,,1,7,7,1,1,7,7,1,2,Excellent,Excellent,1,1,
7/13/22 6:44,530,4,4,4,4,4,4,4,4,4,4,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,,,,,0
7/21/22 14:37,531,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,4,6,6,5,4,6,6,5,2,Good,Good,4,6,
7/8/22 10:39,531,5,6,6,6,5,5,6,6,6,6,,,,,,,2,2,1,1,,,,,,,,,,,,4,7,7,6,4,7,7,7,3,,,,,0
5/24/22 9:18,532,5,4,5,4,4,5,4,5,6,4,5,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,5,4,4,6,7,4,1,,,,,
5/25/22 14:43,532,6,6,6,6,6,6,7,7,7,6,6,7,7,7,7,7,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,2,Good,Good,6,4,
6/6/22 0:26,533,6,5,6,7,7,6,5,6,7,7,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,,,,,
4/21/22 16:20,534,4,5,6,7,7,4,5,5,5,5,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Good,Good,7,7,
5/25/22 12:50,535,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Good,7,7,
7/11/22 17:50,535,6,6,6,6,6,6,6,6,6,6,,,,,,,3,4,1,2,4,1,1,1,3,4,1,1,1,2,1,6,6,6,6,6,6,6,6,3,,,,,1
8/16/22 14:48,536,3,4,5,7,6,3,4,5,7,6,6,6,6,6,6,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,7,6,5,6,7,7,1,,,,,
8/17/22 10:49,536,6,6,6,7,6,6,5,5,7,6,7,7,7,7,7,7,,,,,,,,,,,,,,,,6,7,7,6,6,7,7,6,2,Good,Good,6,6,
